City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
307,souillac,90,FR,1554235884,93,45.6,-0.6,48.2,4.7
308,nantucket,1,US,1554235847,52,41.28,-70.1,46.0,18.34
309,hervey bay,92,AU,1554235844,93,-25.3,152.85,69.01,9.17
310,tazovskiy,80,RU,1554236135,83,67.47,78.7,22.24,13.58
311,gorontalo,0,ID,1554235960,96,0.54,123.06,71.74,1.72
312,beloha,0,MG,1554236135,92,-25.17,45.06,68.14,5.41
313,esperance,40,TT,1554235251,55,10.24,-61.45,87.8,14.99
314,cockburn town,0,TC,1554236125,100,21.46,-71.14,78.4,9.44
315,sile,1,US,1554236134,32,35.56,-106.37,69.01,12.75
316,gallipoli,75,IT,1554236056,93,40.06,18.0,59.0,5.82
317,kiunga,48,PG,1554236136,97,-6.12,141.3,72.73,2.28
318,buchanan,40,LR,1554231600,66,5.88,-10.05,87.8,4.7
319,ndioum,0,SN,1554236137,35,16.51,-14.65,86.32,8.99
320,te anau,0,NZ,1554236137,86,-45.41,167.72,37.81,2.39
321,coquimbo,20,CL,1554231600,64,-29.95,-71.34,68.0,12.75
322,nizwa,36,OM,1554236137,26,22.93,57.53,65.62,4.41
323,nizhniy baskunchak,92,RU,1554236138,97,48.22,46.83,41.68,19.51
324,aasiaat,92,GL,1554236138,89,68.71,-52.87,34.21,23.76
325,port lincoln,44,AU,1554236138,97,-34.72,135.86,61.57,7.43
326,narsaq,92,GL,1554234600,80,60.91,-46.05,39.2,24.16
327,ukiah,90,US,1554236118,76,39.15,-123.21,57.99,3.36
328,rapid valley,75,US,1554236039,38,44.06,-103.15,53.01,9.17
329,ponta delgada,40,PT,1554236124,67,37.73,-25.67,57.2,18.34
330,fare,0,PF,1554236023,97,-16.7,-151.02,84.97,9.66
331,vao,0,EE,1554236140,78,59.1,26.19,25.12,3.06
332,ngunguru,0,NZ,1554235684,92,-35.62,174.5,53.01,4.0
333,shenjiamen,100,CN,1554236140,98,29.96,122.3,52.48,4.85
334,yukuhashi,75,JP,1554236027,65,33.72,130.98,48.2,8.05
335,waycross,75,US,1554235844,58,31.21,-82.35,62.01,6.93
